scenario_num,hull_id,engine_id,propeller_id,NPV
48,1,1,634,131002623.219,12:36:09
48,1,1,697,130059823.418,12:37:13
48,1,1,315,130041958.08,12:38:15
48,1,1,524,129975223.176,12:39:19
49,1,1,405,93435331.175,12:40:26
49,1,1,593,94013402.344,12:41:33
49,1,1,600,93603163.331,12:42:41
49,1,1,412,93690034.453,12:43:47
49,1,1,614,93423802.541,12:44:56
49,1,1,787,93522401.312,12:46:03
49,1,1,426,93203655.983,12:47:09
49,1,1,801,93164018.331,12:48:16
49,1,1,433,93357121.392,12:49:22
49,1,1,627,93263045.518,12:50:33
49,1,1,815,93380589.719,12:51:40
49,1,1,634,93307554.093,12:52:52
49,1,1,697,94123008.375,12:53:58
49,1,1,315,93938318.418,12:55:04
49,1,1,524,93766450.343,12:56:11
50,1,1,405,124420313.495,12:57:15
50,1,1,593,123842482.728,12:58:21
50,1,1,600,123819279.774,12:59:26
50,1,1,412,123541134.142,13:00:31
50,1,1,614,123503213.973,13:01:37
50,1,1,787,123352956.177,13:02:41
50,1,1,426,123316372.496,13:03:45
50,1,1,801,123239741.259,13:04:49
50,1,1,433,123083671.543,13:05:52
50,1,1,627,123282525.73,13:07:00
50,1,1,815,123122876.831,13:08:04
50,1,1,634,123122876.831,13:09:12
50,1,1,697,124605251.8,13:10:16
50,1,1,315,124541214.777,13:11:19
50,1,1,524,124500184.272,13:12:24
51,1,1,405,249136045.266,13:13:22
51,1,1,593,248131527.087,13:14:22
51,1,1,600,248131527.087,13:15:22
51,1,1,412,247618206.803,13:16:21
51,1,1,614,247618206.803,13:17:21
51,1,1,787,247347912.654,13:18:21
51,1,1,426,247347912.654,13:19:20
51,1,1,801,247347912.654,13:20:19
51,1,1,433,247347912.654,13:21:18
51,1,1,627,247397802.709,13:22:22
51,1,1,815,247379134.271,13:23:22
51,1,1,634,247379134.271,13:24:26
51,1,1,697,248580655.798,13:25:26
51,1,1,315,248580655.798,13:26:26
51,1,1,524,248537726.449,13:27:26
52,1,1,405,254667723.07,13:28:27
52,1,1,593,255349093.396,13:29:28
52,1,1,600,255349093.396,13:30:29
52,1,1,412,254448118.25,13:31:29
52,1,1,614,254448118.25,13:32:30
52,1,1,787,254448118.25,13:33:29
52,1,1,426,254448118.25,13:34:29
52,1,1,801,254448118.25,13:35:28
52,1,1,433,254448118.25,13:36:27
52,1,1,627,254489963.298,13:37:31
52,1,1,815,254380057.205,13:38:31
52,1,1,634,254380057.205,13:39:34
52,1,1,697,255675177.931,13:40:34
52,1,1,315,255675177.931,13:41:32
52,1,1,524,255624754.704,13:42:33
53,1,1,405,384290009.122,13:43:31
53,1,1,593,375194471.837,13:44:29
53,1,1,600,375214206.584,13:45:27
53,1,1,412,384256571.706,13:46:25
53,1,1,614,374956082.35,13:47:24
53,1,1,787,384256571.706,13:48:22
53,1,1,426,384256571.706,13:49:19
53,1,1,801,384256571.706,13:50:16
53,1,1,433,384256571.706,13:51:14
53,1,1,627,384324692.911,13:52:16
53,1,1,815,384289683.194,13:53:14
53,1,1,634,374985533.758,13:54:16
53,1,1,697,384852436.602,13:55:14
53,1,1,315,384866948.499,13:56:11
53,1,1,524,377774043.923,13:57:08
54,1,1,405,154135202.689,13:58:10
54,1,1,593,156891857.588,13:59:14
54,1,1,600,156876943.23,14:00:18
54,1,1,412,156826430.643,14:01:21
54,1,1,614,156805316.613,14:02:26
54,1,1,787,156573757.36,14:03:29
54,1,1,426,156558087.06,14:04:31
54,1,1,801,156527657.967,14:05:34
54,1,1,433,156510463.827,14:06:36
54,1,1,627,156118551.135,14:07:43
54,1,1,815,156080674.465,14:08:46
54,1,1,634,156080674.465,14:09:54
54,1,1,697,156729999.946,14:10:57
54,1,1,315,156719534.854,14:11:59
54,1,1,524,156705974.979,14:13:03
55,1,1,405,252069094.216,14:14:02
55,1,1,593,252122018.166,14:15:03
55,1,1,600,252122018.166,14:16:03
55,1,1,412,252122299.066,14:17:02
55,1,1,614,252102474.562,14:18:03
55,1,1,787,252122299.066,14:19:02
55,1,1,426,252122299.066,14:20:01
55,1,1,801,252122299.066,14:21:00
55,1,1,433,252122299.066,14:21:58
55,1,1,627,252223781.083,14:23:02
55,1,1,815,252286749.171,14:24:03
55,1,1,634,252266892.365,14:25:07
55,1,1,697,252870882.751,14:26:07
55,1,1,315,252870882.751,14:27:06
55,1,1,524,252717960.527,14:28:06
56,1,1,405,161875463.324,14:29:08
56,1,1,593,161845077.018,14:30:12
56,1,1,600,161829259.548,14:31:16
56,1,1,412,162043089.651,14:32:18
56,1,1,614,162026991.68,14:33:23
56,1,1,787,162106940.044,14:34:26
56,1,1,426,162090855.311,14:35:28
56,1,1,801,162086611.551,14:36:30
56,1,1,433,162064252.996,14:37:32
56,1,1,627,162117265.947,14:38:39
56,1,1,815,162075753.97,14:39:42
56,1,1,634,162075753.97,14:40:49
56,1,1,697,162675057.628,14:41:52
56,1,1,315,162661353.922,14:42:54
56,1,1,524,162649198.551,14:43:58
57,1,1,405,315982132.236,14:44:56
57,1,1,593,316637938.069,14:45:55
57,1,1,600,316637938.069,14:46:54
57,1,1,412,315905900.746,14:47:52
57,1,1,614,315893434.007,14:48:52
57,1,1,787,315905900.746,14:49:49
57,1,1,426,315905900.746,14:50:47
57,1,1,801,315905900.746,14:51:45
57,1,1,433,315905900.746,14:52:42
57,1,1,627,315964126.747,14:53:45
57,1,1,815,315951568.994,14:54:44
57,1,1,634,315939117.048,14:55:46
57,1,1,697,316884668.238,14:56:45
57,1,1,315,316884668.238,14:57:42
57,1,1,524,316704236.082,14:58:40
58,1,1,405,335709526.433,14:59:37
58,1,1,593,335615211.767,15:00:37
58,1,1,600,335615211.767,15:01:36
58,1,1,412,335737202.969,15:02:34
58,1,1,614,335643060.788,15:03:33
58,1,1,787,335737202.969,15:04:31
58,1,1,426,335737202.969,15:05:29
58,1,1,801,335737202.969,15:06:26
58,1,1,433,335737202.969,15:07:24
58,1,1,627,335636771.358,15:08:26
58,1,1,815,335667595.127,15:09:23
58,1,1,634,335573460.208,15:10:25
58,1,1,697,336410234.388,15:11:24
58,1,1,315,336410234.388,15:12:21
58,1,1,524,336288352.582,15:13:20
59,1,1,405,273915483.98,15:14:19
59,1,1,593,276006619.754,15:15:19
59,1,1,600,276009534.594,15:16:20
59,1,1,412,273920295.301,15:17:19
59,1,1,614,275876612.728,15:18:20
59,1,1,787,273920295.301,15:19:19
59,1,1,426,273920295.301,15:20:18
59,1,1,801,273920295.301,15:21:17
59,1,1,433,273920295.301,15:22:15
59,1,1,627,273912074.149,15:23:19
59,1,1,815,273955828.288,15:24:18
59,1,1,634,275912702.874,15:25:22
59,1,1,697,274826365.659,15:26:22
59,1,1,315,274826365.659,15:27:20
59,1,1,524,277244576.059,15:28:21
60,1,1,405,206751919.82,15:29:20
60,1,1,593,206073528.537,15:30:21
60,1,1,600,206073528.537,15:31:22
60,1,1,412,208118386.467,15:32:22
60,1,1,614,208118386.467,15:33:24
60,1,1,787,208042125.751,15:34:24
60,1,1,426,208042125.751,15:35:23
60,1,1,801,208042125.751,15:36:22
60,1,1,433,208042125.751,15:37:21
60,1,1,627,207306554.267,15:38:26
60,1,1,815,207201789.841,15:39:27
60,1,1,634,207201789.841,15:40:32
60,1,1,697,208335547.157,15:41:33
60,1,1,315,208335547.157,15:42:34
60,1,1,524,208335547.157,15:43:36
61,1,1,405,135553489.402,15:44:39
61,1,1,593,134322704.13,15:45:44
61,1,1,600,134320471.86,15:46:49
61,1,1,412,134222513.435,15:47:52
61,1,1,614,134211233.634,15:48:57
61,1,1,787,136166081.532,15:50:01
61,1,1,426,136156336.676,15:51:04
61,1,1,801,136156336.676,15:52:08
61,1,1,433,136142617.001,15:53:11
61,1,1,627,135920115.442,15:54:20
61,1,1,815,135944210.428,15:55:24
61,1,1,634,135944210.428,15:56:33
61,1,1,697,135879076.344,15:57:38
61,1,1,315,135876401.054,15:58:41
61,1,1,524,135870846.824,15:59:46
62,1,1,405,182480592.238,16:00:46
62,1,1,593,180552665.47,16:01:48
62,1,1,600,180552665.47,16:02:49
62,1,1,412,179976181.34,16:03:50
62,1,1,614,179976181.34,16:04:52
62,1,1,787,179602309.782,16:05:52
62,1,1,426,179602309.782,16:06:52
62,1,1,801,179602309.782,16:07:52
62,1,1,433,179602309.782,16:08:52
62,1,1,627,182917368.603,16:09:57
62,1,1,815,182902138.905,16:10:57
62,1,1,634,182902138.905,16:12:02
62,1,1,697,183997240.581,16:13:04
62,1,1,315,183997240.581,16:14:06
62,1,1,524,183997240.581,16:15:09
63,1,1,405,288545983.065,16:16:08
63,1,1,593,288885358.066,16:17:08
63,1,1,600,288885358.066,16:18:08
63,1,1,412,288495732.867,16:19:06
63,1,1,614,288495732.867,16:20:06
63,1,1,787,288495732.867,16:21:05
63,1,1,426,288495732.867,16:22:03
63,1,1,801,288495732.867,16:23:01
63,1,1,433,288495732.867,16:24:00
63,1,1,627,288567579.524,16:25:03
63,1,1,815,288544013.897,16:26:02
63,1,1,634,288544013.897,16:27:05
63,1,1,697,289656247.851,16:28:04
63,1,1,315,289656247.851,16:29:02
63,1,1,524,289489129.303,16:30:01
64,1,1,405,116702840.689,16:31:06
64,1,1,593,118593609.521,16:32:14
64,1,1,600,118645882.073,16:33:21
64,1,1,412,118602227.974,16:34:27
64,1,1,614,118451523.093,16:35:35
64,1,1,787,118472064.89,16:36:42
64,1,1,426,118423806.577,16:37:48
64,1,1,801,118338734.827,16:38:54
64,1,1,433,118167939.703,16:39:59
64,1,1,627,118075943.273,16:41:10
64,1,1,815,118121741.962,16:42:16
64,1,1,634,118222456.775,16:43:27
64,1,1,697,118684543.535,16:44:33
64,1,1,315,118618202.084,16:45:38
64,1,1,524,118493126.72,16:46:44
65,1,1,405,179418489.358,16:47:44
65,1,1,593,178374029.783,16:48:46
65,1,1,600,178374029.783,16:49:48
65,1,1,412,178737423.289,16:50:48
65,1,1,614,178737423.289,16:51:51
65,1,1,787,178197843.241,16:52:51
65,1,1,426,178197843.241,16:53:52
65,1,1,801,178194670.912,16:54:52
65,1,1,433,178194670.912,16:55:51
65,1,1,627,177503130.269,16:56:56
65,1,1,815,177533438.989,16:57:57
65,1,1,634,177533438.989,16:59:02
65,1,1,697,178180559.282,17:00:03
65,1,1,315,178180559.282,17:01:03
